0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|0.873564,-0.458335,0.163754,0,-0.145009,0.076078,0.986501,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.601381,0.798512,0.0268219,0,0.785693,-0.597152,0.161542,0,0.14501,-0.0760748,-0.986501,0,0,0,0,1|0.581557,-0.80008,0.147185,0,-0.800477,-0.595051,-0.071778,0,0.14501,-0.0760748,-0.986501,0,0.0362526,-0.0190187,-0.246625,1|0.581557,-0.80008,0.147185,0,0.145013,-0.0760726,-0.986501,0,0.800476,0.595051,0.0717816,0,0.0362526,-0.0190187,-0.246625,1|0.581557,-0.80008,0.147185,0,0.145013,-0.0760726,-0.986501,0,0.800476,0.595051,0.0717816,0,0.236372,0.129744,-0.22868,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|0.460037,-0.241372,0.854462,0,-0.756642,0.396987,0.519514,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.632526,0.645608,0.427902,0,0.165532,-0.652376,0.739598,0,0.756644,-0.396984,-0.519514,0,0,0,0,1|-0.0217309,-0.809403,0.586851,0,-0.653466,-0.432748,-0.621056,0,0.756644,-0.396984,-0.519514,0,0.189161,-0.0992459,-0.129878,1|-0.0217309,-0.809403,0.586851,0,0.756646,-0.396982,-0.519511,0,0.653463,0.432749,0.621058,0,0.189161,-0.0992459,-0.129878,1|-0.0217309,-0.809403,0.586851,0,0.756646,-0.396982,-0.519511,0,0.653463,0.432749,0.621058,0,0.352527,0.0089414,0.0253862,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.273287,0.143382,0.951187,0,-0.842292,0.441928,-0.308616,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.265292,0.838286,0.476337,0,-0.469214,-0.319342,0.823322,0,0.842293,-0.441925,0.308616,0,0,0,0,1|-0.525386,-0.54515,0.653285,0,-0.120461,-0.7124,-0.691357,0,0.842293,-0.441925,0.308616,0,0.210573,-0.110481,0.0771541,1|-0.525386,-0.545149,0.653285,0,0.842294,-0.441922,0.308619,0,0.120458,0.712402,0.691356,0,0.210573,-0.110481,0.0771541,1|-0.525386,-0.545149,0.653285,0,0.842294,-0.441922,0.308619,0,0.120458,0.712402,0.691356,0,0.240688,0.0676192,0.249993,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.846739,0.444259,0.292688,0,-0.259178,0.135988,-0.956208,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.0218795,0.988958,0.146572,0,-0.965581,-0.05891,0.253343,0,0.25918,-0.135984,0.956208,0,0,0,0,1|-0.919242,-0.338502,0.201021,0,0.296343,-0.931088,-0.212736,0,0.25918,-0.135984,0.956208,0,0.064795,-0.0339961,0.239052,1|-0.919242,-0.338502,0.201021,0,0.259179,-0.135981,0.956209,0,-0.296344,0.931088,0.212732,0,0.064795,-0.0339961,0.239052,1|-0.919242,-0.338502,0.201021,0,0.259179,-0.135981,0.956209,0,-0.296344,0.931088,0.212732,0,-0.00929093,0.198776,0.292235,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.697927,0.366185,-0.615473,0,0.545013,-0.28595,-0.788158,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.0526454,0.949859,-0.308216,0,-0.836774,-0.126488,-0.532738,0,-0.545011,0.285953,0.788158,0,0,0,0,1|-0.817038,-0.392124,-0.422715,0,0.188179,-0.87434,0.447346,0,-0.545011,0.285953,0.788158,0,-0.136253,0.0714883,0.19704,1|-0.817038,-0.392124,-0.422715,0,-0.545012,0.285956,0.788157,0,-0.188177,0.874339,-0.447349,0,-0.136253,0.0714883,0.19704,1|-0.817038,-0.392124,-0.422715,0,-0.545012,0.285956,0.788157,0,-0.188177,0.874339,-0.447349,0,-0.183297,0.290073,0.0852022,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.675573,0.354457,-0.646499,0,0.572487,-0.300365,-0.762915,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.745715,0.196052,-0.636767,0,-0.340836,-0.933457,0.111752,0,-0.572486,0.300368,0.762915,0,0,0,0,1|-0.114012,-0.950604,0.288709,0,0.811949,0.0783003,0.578453,0,-0.572486,0.300368,0.762915,0,-0.143121,0.0750921,0.190729,1|-0.114012,-0.950604,0.288709,0,-0.572489,0.300368,0.762913,0,-0.811947,-0.0783014,-0.578456,0,-0.143121,0.0750921,0.190729,1|-0.114012,-0.950604,0.288709,0,-0.572489,0.300368,0.762913,0,-0.811947,-0.0783014,-0.578456,0,-0.346108,0.0555167,0.0461148,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.675573,0.354457,-0.646499,0,0.572487,-0.300365,-0.762915,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.745715,0.196052,-0.636767,0,-0.340836,-0.933457,0.111752,0,-0.572486,0.300368,0.762915,0,0,0,0,1|-0.114012,-0.950604,0.288709,0,0.811949,0.0783003,0.578453,0,-0.572486,0.300368,0.762915,0,-0.143121,0.0750921,0.190729,1|-0.114012,-0.950604,0.288709,0,-0.572489,0.300368,0.762913,0,-0.811947,-0.0783014,-0.578456,0,-0.143121,0.0750921,0.190729,1|-0.114012,-0.950604,0.288709,0,-0.572489,0.300368,0.762913,0,-0.811947,-0.0783014,-0.578456,0,-0.346108,0.0555167,0.0461148,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.675573,0.354457,-0.646499,0,0.572487,-0.300365,-0.762915,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.641996,-0.742991,-0.189225,0,0.510001,-0.598117,0.618187,0,-0.572486,0.300368,0.762915,0,0,0,0,1|0.671911,-0.361386,0.646479,0,0.469889,0.882711,0.00506772,0,-0.572486,0.300368,0.762915,0,-0.143121,0.0750921,0.190729,1|0.671911,-0.361386,0.646479,0,-0.572487,0.300365,0.762915,0,-0.469887,-0.882712,-0.00507048,0,-0.143121,0.0750921,0.190729,1|0.671911,-0.361386,0.646479,0,-0.572487,0.300365,0.762915,0,-0.469887,-0.882712,-0.00507048,0,-0.260593,-0.145586,0.189461,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|0.0991594,-0.0520221,-0.993711,0,0.879948,-0.461685,0.111977,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.41524,-0.861963,-0.290854,0,-0.230804,-0.209439,0.950192,0,-0.879946,0.461688,-0.111977,0,0,0,0,1|-0.102798,0.0450804,0.99368,0,0.463818,0.885896,0.00779212,0,-0.879946,0.461688,-0.111977,0,-0.219987,0.115422,-0.0279943,1|-0.102798,0.0450804,0.99368,0,-0.879948,0.461685,-0.111977,0,-0.463815,-0.885898,-0.00779171,0,-0.219987,0.115422,-0.0279943,1|-0.102798,0.0450804,0.99368,0,-0.879948,0.461685,-0.111977,0,-0.463815,-0.885898,-0.00779171,0,-0.33594,-0.106053,-0.0299422,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|0.654783,-0.343543,-0.673229,0,0.596155,-0.312789,0.739434,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.252613,-0.947289,-0.197054,0,-0.762094,0.0693159,0.643745,0,-0.596153,0.312792,-0.739434,0,0,0,0,1|-0.658404,0.336593,0.673208,0,0.459462,0.888182,0.00528266,0,-0.596153,0.312792,-0.739434,0,-0.149038,0.078198,-0.184858,1|-0.658404,0.336593,0.673208,0,-0.596155,0.312789,-0.739434,0,-0.45946,-0.888183,-0.00527998,0,-0.149038,0.078198,-0.184858,1|-0.658404,0.336593,0.673208,0,-0.596155,0.312789,-0.739434,0,-0.45946,-0.888183,-0.00527998,0,-0.263903,-0.143848,-0.186178,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|0.835251,-0.438232,-0.332127,0,0.294103,-0.154311,0.943235,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.19979,-0.975004,-0.0972175,0,-0.934659,0.159857,0.31758,0,-0.294101,0.154315,-0.943235,0,0,0,0,1|-0.838867,0.431278,0.332117,0,0.458047,0.888924,0.00261005,0,-0.294101,0.154315,-0.943235,0,-0.0735253,0.0385787,-0.235809,1|-0.838867,0.431278,0.332117,0,-0.294103,0.154311,-0.943235,0,-0.458046,-0.888925,-0.00260664,0,-0.0735253,0.0385787,-0.235809,1|-0.838867,0.431278,0.332117,0,-0.294103,0.154311,-0.943235,0,-0.458046,-0.888925,-0.00260664,0,-0.188037,-0.183653,-0.23646,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|0.616012,-0.323207,0.718378,0,-0.636137,0.333761,0.695653,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.263956,-0.941339,0.210257,0,-0.72502,0.0498693,-0.68692,0,0.636139,-0.333757,-0.695653,0,0,0,0,1|-0.619634,0.316257,-0.718356,0,0.459762,0.888024,-0.00562407,0,0.636139,-0.333757,-0.695653,0,0.159035,-0.0834394,-0.173913,1|-0.619634,0.316257,-0.718356,0,0.636137,-0.333761,-0.695653,0,-0.459764,-0.888023,0.00562659,0,0.159035,-0.0834394,-0.173913,1|-0.619634,0.316257,-0.718356,0,0.636137,-0.333761,-0.695653,0,-0.459764,-0.888023,0.00562659,0,0.0440938,-0.305445,-0.172507,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.508555,-0.813005,0.283539,0,0.0740728,-0.369391,-0.926317,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.21603,-0.122192,-0.96871,0,0.466311,0.884588,-0.0075897,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.21603,-0.122192,-0.96871,0,0.857836,-0.450083,0.248077,0,-0.466314,-0.884587,0.0075888,0,0.214459,-0.11252,0.0620193,1|0.21603,-0.122192,-0.96871,0,0.857836,-0.450083,0.248077,0,-0.466314,-0.884587,0.0075888,0,0.097881,-0.333667,0.0639165,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.212432,-0.75009,-0.626289,0,0.467961,0.484555,-0.739067,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.50911,0.678348,-0.529764,0,0.0701538,0.58075,0.811053,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.50911,0.678348,-0.529764,0,0.857837,-0.450082,0.248074,0,-0.0701569,-0.580749,-0.811054,0,0.214459,-0.11252,0.0620193,1|0.50911,0.678348,-0.529764,0,0.857837,-0.450082,0.248074,0,-0.0701569,-0.580749,-0.811054,0,0.19692,-0.257707,-0.140744,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.344205,0.144723,-0.927673,0,0.381625,0.881183,0.279069,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.267614,0.803315,0.532041,0,-0.438745,-0.390016,0.809562,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.267614,0.803315,0.532041,0,0.857839,-0.450079,0.248074,0,0.438742,0.390018,-0.809562,0,0.214459,-0.11252,0.0620193,1|0.267614,0.803315,0.532041,0,0.857839,-0.450079,0.248074,0,0.438742,0.390018,-0.809562,0,0.324145,-0.0150157,-0.140371,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.505329,0.826614,-0.247694,0,-0.0935819,0.337842,0.936539,0,0.857837,-0.45008,0.248077,0,0,0,0,1|-0.233809,0.0880714,0.968285,0,-0.457655,-0.888634,-0.0296819,0,0.857837,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.233809,0.0880714,0.968285,0,0.857839,-0.450077,0.248077,0,0.457652,0.888636,0.029681,0,0.214459,-0.11252,0.0620193,1|-0.233809,0.0880714,0.968285,0,0.857839,-0.450077,0.248077,0,0.457652,0.888636,0.029681,0,0.328872,0.109639,0.0694396,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.249835,0.787057,0.564024,0,-0.449107,-0.421863,0.787613,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.501706,-0.628803,0.594052,0,-0.111379,-0.634062,-0.765219,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.501706,-0.628803,0.594052,0,0.857838,-0.450078,0.24808,0,0.111376,0.634063,0.765218,0,0.214459,-0.11252,0.0620193,1|-0.501706,-0.628803,0.594052,0,0.857838,-0.450078,0.24808,0,0.111376,0.634063,0.765218,0,0.242303,0.0459958,0.253324,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.249835,0.787057,0.564024,0,-0.449107,-0.421863,0.787613,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.429441,-0.89294,-0.135054,0,0.282303,0.00931999,-0.95928,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.429441,-0.892939,-0.135054,0,0.857837,-0.45008,0.248081,0,-0.282306,-0.00931836,0.959279,0,0.214459,-0.11252,0.0620193,1|-0.429441,-0.892939,-0.135054,0,0.857837,-0.45008,0.248081,0,-0.282306,-0.00931836,0.959279,0,0.143883,-0.11485,0.301839,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.249835,0.787057,0.564024,0,-0.449107,-0.421863,0.787613,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.186198,-0.177725,-0.966304,0,0.479004,0.875124,-0.0686548,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.186198,-0.177725,-0.966304,0,0.857836,-0.450083,0.248078,0,-0.479007,-0.875122,0.0686539,0,0.214459,-0.11252,0.0620193,1|0.186198,-0.177725,-0.966304,0,0.857836,-0.450083,0.248078,0,-0.479007,-0.875122,0.0686539,0,0.0947076,-0.331301,0.0791828,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.249835,0.787057,0.564024,0,-0.449107,-0.421863,0.787613,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.512994,0.720949,-0.465906,0,0.0308442,0.526934,0.849346,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.512994,0.720949,-0.465906,0,0.857837,-0.450082,0.248074,0,-0.0308473,-0.526933,-0.849347,0,0.214459,-0.11252,0.0620193,1|0.512994,0.720949,-0.465906,0,0.857837,-0.450082,0.248074,0,-0.0308473,-0.526933,-0.849347,0,0.206748,-0.244253,-0.150317,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.249835,0.787057,0.564024,0,-0.449107,-0.421863,0.787613,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.277696,0.812126,0.513162,0,-0.432434,-0.37132,0.821658,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.277696,0.812126,0.513162,0,0.857839,-0.450079,0.248074,0,0.432431,0.371321,-0.821659,0,0.214459,-0.11252,0.0620193,1|0.277696,0.812126,0.513162,0,0.857839,-0.450079,0.248074,0,0.432431,0.371321,-0.821659,0,0.322567,-0.0196897,-0.143395,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.249835,0.787057,0.564024,0,-0.449107,-0.421863,0.787613,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.185434,0.179121,0.966193,0,-0.479301,-0.874839,0.0701966,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.185433,0.179121,0.966193,0,0.857839,-0.450077,0.248077,0,0.479298,0.874841,-0.0701975,0,0.214459,-0.11252,0.0620193,1|-0.185433,0.179121,0.966193,0,0.857839,-0.450077,0.248077,0,0.479298,0.874841,-0.0701975,0,0.334284,0.10619,0.0444699,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.249835,0.787057,0.564024,0,-0.449107,-0.421863,0.787613,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.490716,-0.573942,0.655582,0,-0.152683,-0.684119,-0.713211,0,0.857837,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.490716,-0.573942,0.655582,0,0.857838,-0.450078,0.24808,0,0.15268,0.68412,0.71321,0,0.214459,-0.11252,0.0620193,1|-0.490716,-0.573942,0.655582,0,0.857838,-0.450078,0.24808,0,0.15268,0.68412,0.71321,0,0.252629,0.05851,0.240322,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.249835,0.787057,0.564024,0,-0.449107,-0.421863,0.787613,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.446406,-0.891747,-0.0742273,0,0.25463,-0.0470681,-0.965892,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.446406,-0.891747,-0.0742273,0,0.857837,-0.45008,0.248081,0,-0.254633,0.0470697,0.965891,0,0.214459,-0.11252,0.0620193,1|-0.446406,-0.891747,-0.0742273,0,0.857837,-0.45008,0.248081,0,-0.254633,0.0470697,0.965891,0,0.150801,-0.100753,0.303492,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.205966,0.141162,0.968324,0,-0.470843,-0.88176,0.0283927,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.0474203,-0.549977,-0.833832,0,0.511728,0.703529,-0.493134,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.0474203,-0.549977,-0.833832,0,0.857836,-0.450083,0.248079,0,-0.511732,-0.703527,0.493133,0,0.214459,-0.11252,0.0620193,1|-0.0474203,-0.549977,-0.833832,0,0.857836,-0.450083,0.248079,0,-0.511732,-0.703527,0.493133,0,0.0865265,-0.288402,0.185303,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.494131,-0.589679,0.638837,0,-0.141242,-0.670601,-0.728247,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.364202,0.191836,-0.911348,0,0.36259,0.872139,0.328485,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.364202,0.191836,-0.911348,0,0.857836,-0.450083,0.248076,0,-0.362593,-0.872137,-0.328486,0,0.214459,-0.11252,0.0620193,1|0.364202,0.191836,-0.911348,0,0.857836,-0.450083,0.248076,0,-0.362593,-0.872137,-0.328486,0,0.123811,-0.330554,-0.0201021,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.423691,-0.892573,-0.154272,0,0.290862,0.0272321,-0.956377,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.511513,0.794428,-0.327472,0,-0.0496908,0.407813,0.911712,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.511513,0.794428,-0.327472,0,0.857838,-0.450082,0.248074,0,0.0496877,-0.407811,-0.911713,0,0.214459,-0.11252,0.0620193,1|0.511513,0.794428,-0.327472,0,0.857838,-0.450082,0.248074,0,0.0496877,-0.407811,-0.911713,0,0.226881,-0.214473,-0.165909,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|-0.126735,-0.653075,-0.746613,0,0.498049,0.609033,-0.617273,0,0.857838,-0.45008,0.248077,0,0,0,0,1|0.351787,0.866158,0.354989,0,-0.374647,-0.217252,0.901355,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|0.351787,0.866158,0.354989,0,0.857839,-0.45008,0.248074,0,0.374644,0.217254,-0.901356,0,0.214459,-0.11252,0.0620193,1|0.351787,0.866158,0.354989,0,0.857839,-0.45008,0.248074,0,0.374644,0.217254,-0.901356,0,0.30812,-0.0582066,-0.16332,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.327465,0.106673,-0.938822,0,0.396082,0.886594,0.238893,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.0950807,0.335388,0.93727,0,-0.505049,-0.827613,0.244914,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.0950807,0.335388,0.93727,0,0.857839,-0.450077,0.248076,0,0.505046,0.827614,-0.244915,0,0.214459,-0.11252,0.0620193,1|-0.0950807,0.335388,0.93727,0,0.857839,-0.450077,0.248076,0,0.505046,0.827614,-0.244915,0,0.340721,0.0943835,0.000790518,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.505611,0.825583,-0.250541,0,-0.0920445,0.340354,0.935781,0,0.857838,-0.45008,0.248077,0,0,0,0,1|-0.487068,-0.558028,0.67184,0,-0.163948,-0.697161,-0.697917,0,0.857838,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.487068,-0.558028,0.67184,0,0.857838,-0.450078,0.24808,0,0.163945,0.697162,0.697916,0,0.214459,-0.11252,0.0620193,1|-0.487068,-0.558028,0.67184,0,0.857838,-0.450078,0.24808,0,0.163945,0.697162,0.697916,0,0.255446,0.0617705,0.236498,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.501526,0.838533,-0.212919,0,-0.11219,0.307067,0.945052,0,0.857837,-0.45008,0.248077,0,0,0,0,1|-0.493235,-0.585461,0.643393,0,-0.144339,-0.674287,-0.724226,0,0.857837,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.493235,-0.585461,0.643393,0,0.857838,-0.450078,0.24808,0,0.144336,0.674289,0.724225,0,0.214459,-0.11252,0.0620193,1|-0.493235,-0.585461,0.643393,0,0.857838,-0.450078,0.24808,0,0.144336,0.674289,0.724225,0,0.250543,0.0560521,0.243076,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.501526,0.838533,-0.212919,0,-0.11219,0.307067,0.945052,0,0.857837,-0.45008,0.248077,0,0,0,0,1|-0.493235,-0.585461,0.643393,0,-0.144339,-0.674287,-0.724226,0,0.857837,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.493235,-0.585461,0.643393,0,0.857838,-0.450078,0.24808,0,0.144336,0.674289,0.724225,0,0.214459,-0.11252,0.0620193,1|-0.493235,-0.585461,0.643393,0,0.857838,-0.450078,0.24808,0,0.144336,0.674289,0.724225,0,0.250543,0.0560521,0.243076,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.501526,0.838533,-0.212919,0,-0.11219,0.307067,0.945052,0,0.857837,-0.45008,0.248077,0,0,0,0,1|-0.493235,-0.585461,0.643393,0,-0.144339,-0.674287,-0.724226,0,0.857837,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.493235,-0.585461,0.643393,0,0.857838,-0.450078,0.24808,0,0.144336,0.674289,0.724225,0,0.214459,-0.11252,0.0620193,1|-0.493235,-0.585461,0.643393,0,0.857838,-0.450078,0.24808,0,0.144336,0.674289,0.724225,0,0.250543,0.0560521,0.243076,1||
0.885517,-0.464606,0,0,0.464606,0.885517,0,0,0,0,1,0,0,0,0,1|-0.219678,0.115255,0.96874,0,-0.857836,0.450084,-0.248077,0,-0.464606,-0.885517,-3.61999e-06,0,0,0,0,1|0.501526,0.838533,-0.212919,0,-0.11219,0.307067,0.945052,0,0.857837,-0.45008,0.248077,0,0,0,0,1|-0.493235,-0.585461,0.643393,0,-0.144339,-0.674287,-0.724226,0,0.857837,-0.45008,0.248077,0,0.214459,-0.11252,0.0620193,1|-0.493235,-0.585461,0.643393,0,0.857838,-0.450078,0.24808,0,0.144336,0.674289,0.724225,0,0.214459,-0.11252,0.0620193,1|-0.493235,-0.585461,0.643393,0,0.857838,-0.450078,0.24808,0,0.144336,0.674289,0.724225,0,0.250543,0.0560521,0.243076,1||
